,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Transaction_type
6261,Telangana,2021,1,500018,7159503,11598274058,TOTAL
6262,Telangana,2021,1,500081,4728444,5317903334,TOTAL
6263,Telangana,2021,1,500016,4385582,5762427604,TOTAL
6264,Telangana,2021,1,500039,4354127,6819509471,TOTAL
6265,Telangana,2021,1,500055,4029164,6832605636,TOTAL
6266,Telangana,2021,1,505001,3830885,8431766336,TOTAL
6267,Telangana,2021,1,500038,3830061,4315546334,TOTAL
6268,Telangana,2021,1,500070,3797889,7344286755,TOTAL
6269,Telangana,2021,2,500001,148864777,3.15432E+11,TOTAL
6270,Telangana,2021,2,500072,10572910,17216422937,TOTAL
6271,Telangana,2021,2,500018,8266463,14460490858,TOTAL
6272,Telangana,2021,2,500055,4647957,8385875880,TOTAL
6273,Telangana,2021,2,500039,4555479,7931116247,TOTAL
6274,Telangana,2021,2,505001,4419442,10840946406,TOTAL
6275,Telangana,2021,2,500037,4123183,6944198147,TOTAL
6276,Telangana,2021,2,500008,4116658,6762954140,TOTAL
6277,Telangana,2021,2,500070,4072408,8630289665,TOTAL
6278,Telangana,2021,2,502032,3806010,7090541213,TOTAL
6279,Telangana,2021,3,500001,173430239,3.3529E+11,TOTAL
6280,Telangana,2021,3,500072,14524540,22628539274,TOTAL
6281,Telangana,2021,3,500018,10182801,16594187696,TOTAL
6282,Telangana,2021,3,500039,6212786,10059415279,TOTAL
6283,Telangana,2021,3,500055,6087796,10446727300,TOTAL
6284,Telangana,2021,3,500081,6083021,7513924137,TOTAL
6285,Telangana,2021,3,505001,5829460,12962267281,TOTAL
6286,Telangana,2021,3,500016,5677699,7949955022,TOTAL
6287,Telangana,2021,3,500008,5643156,8713052727,TOTAL
6288,Telangana,2021,3,500070,5569105,10825632646,TOTAL
6289,Telangana,2021,4,500001,213053128,3.98798E+11,TOTAL
6290,Telangana,2021,4,500072,18702806,29184043438,TOTAL
6291,Telangana,2021,4,500018,12702463,20697709559,TOTAL
6292,Telangana,2021,4,500081,8541538,10628519362,TOTAL
6293,Telangana,2021,4,500016,7623882,10444173793,TOTAL
6294,Telangana,2021,4,500039,7572515,12576999878,TOTAL
6295,Telangana,2021,4,500055,7434595,12863780361,TOTAL
6296,Telangana,2021,4,505001,7132666,16100604694,TOTAL
6297,Telangana,2021,4,500008,7087086,11035893879,TOTAL
6298,Telangana,2021,4,500070,6635068,13246403511,TOTAL
6299,Telangana,2022,1,500001,248675599,4.60949E+11,TOTAL
6300,Telangana,2022,1,500072,20739218,32326218070,TOTAL
6301,Telangana,2022,1,500018,12828306,20721253233,TOTAL
6302,Telangana,2022,1,500081,9614248,11962556111,TOTAL
6303,Telangana,2022,1,500039,8602268,14279519228,TOTAL
6304,Telangana,2022,1,500055,8477965,14589584096,TOTAL
6305,Telangana,2022,1,500008,8162246,12680603631,TOTAL
6306,Telangana,2022,1,500016,8148392,11175639127,TOTAL
6307,Telangana,2022,1,505001,7982445,17776895373,TOTAL
6308,Telangana,2022,1,500032,7613988,9361896541,TOTAL
6309,Telangana,2022,2,500001,296874552,5.36659E+11,TOTAL
6310,Telangana,2022,2,500072,25963855,40013861889,TOTAL
6311,Telangana,2022,2,500018,14981608,23798515807,TOTAL
6312,Telangana,2022,2,500081,14210122,17646870493,TOTAL
6313,Telangana,2022,2,500032,11485072,14002673626,TOTAL
6314,Telangana,2022,2,500039,10467649,17017841476,TOTAL
6315,Telangana,2022,2,500016,9992848,13620769783,TOTAL
6316,Telangana,2022,2,500055,9980355,17123640652,TOTAL
6317,Telangana,2022,2,500008,9947148,15389385446,TOTAL
6318,Telangana,2022,2,505001,9545797,21195096467,TOTAL
6319,Telangana,2022,3,500034,832279716,1.27625E+12,TOTAL
6320,Telangana,2022,3,500001,41594312,81023115303,TOTAL
6321,Telangana,2022,3,500072,26582641,41355794769,TOTAL
6322,Telangana,2022,3,500081,15668872,19358870686,TOTAL
6323,Telangana,2022,3,500032,13715084,16599965685,TOTAL
6324,Telangana,2022,3,500018,12533622,19328612477,TOTAL
6325,Telangana,2022,3,500039,10711855,17344732559,TOTAL
6326,Telangana,2022,3,500008,10565808,15897911040,TOTAL
6327,Telangana,2022,3,500016,10308750,13959659027,TOTAL
6328,Telangana,2022,3,500055,10192110,17212329189,TOTAL
6329,Telangana,2022,4,500034,967508435,1.5015E+12,TOTAL
6330,Telangana,2022,4,500072,29837348,43828768615,TOTAL
6331,Telangana,2022,4,500081,18200179,21837343270,TOTAL
6332,Telangana,2022,4,500032,16676568,19489851411,TOTAL
6333,Telangana,2022,4,500018,13680565,20005071132,TOTAL
6334,Telangana,2022,4,500008,12242795,17462290141,TOTAL
6335,Telangana,2022,4,500039,11783216,18218140319,TOTAL
6336,Telangana,2022,4,500016,11652977,14952156779,TOTAL
6337,Telangana,2022,4,500055,11229616,18331355623,TOTAL
6338,Telangana,2022,4,505001,10568166,21675484994,TOTAL
6339,Tripura,2018,1,799001,9535,11029713.23,TOTAL
6340,Tripura,2018,1,799046,8115,4481185.966,TOTAL
6341,Tripura,2018,1,799003,7721,6889318.059,TOTAL
6342,Tripura,2018,1,799155,7519,5383748.109,TOTAL
6343,Tripura,2018,1,799002,6060,6393590.666,TOTAL
6344,Tripura,2018,1,799004,4945,3958909.447,TOTAL
6345,Tripura,2018,1,799006,4835,6148718.805,TOTAL
6346,Tripura,2018,1,799007,4641,4240873.417,TOTAL
6347,Tripura,2018,1,799045,4527,3312163.515,TOTAL
6348,Tripura,2018,1,799102,4215,3628475.93,TOTAL
6349,Tripura,2018,2,799001,16193,22630189.05,TOTAL
6350,Tripura,2018,2,799003,13267,13893727.16,TOTAL
6351,Tripura,2018,2,799002,9434,13824656.41,TOTAL
6352,Tripura,2018,2,799046,9406,4432799.967,TOTAL
6353,Tripura,2018,2,799155,8945,5474306.142,TOTAL
6354,Tripura,2018,2,799007,7847,8291791.644,TOTAL
6355,Tripura,2018,2,799006,7759,10227642.94,TOTAL
6356,Tripura,2018,2,799004,7715,7630447.349,TOTAL
6357,Tripura,2018,2,799045,7218,6651788.939,TOTAL
6358,Tripura,2018,2,799102,6211,6659764.111,TOTAL
6359,Tripura,2018,3,799001,26677,41554796.06,TOTAL
6360,Tripura,2018,3,799155,22775,13878380.35,TOTAL
6361,Tripura,2018,3,799003,20863,26521165.49,TOTAL
6362,Tripura,2018,3,799004,15957,15259828.62,TOTAL
6363,Tripura,2018,3,799002,13549,21727933.42,TOTAL
6364,Tripura,2018,3,799007,13085,14738361.16,TOTAL
6365,Tripura,2018,3,799125,11029,5890832.27,TOTAL
6366,Tripura,2018,3,799006,10737,18576688.89,TOTAL
6367,Tripura,2018,3,799045,10730,11264413.65,TOTAL
6368,Tripura,2018,3,799277,10474,6636278.516,TOTAL
6369,Tripura,2018,4,799001,30211,53358135.46,TOTAL
6370,Tripura,2018,4,799003,24129,33130054.55,TOTAL
6371,Tripura,2018,4,799004,16984,15044604.79,TOTAL
6372,Tripura,2018,4,799155,16216,16016227.93,TOTAL
6373,Tripura,2018,4,799002,15450,31283607.33,TOTAL
6374,Tripura,2018,4,799115,15124,6515322.043,TOTAL
6375,Tripura,2018,4,799007,13392,19340901.49,TOTAL
6376,Tripura,2018,4,799102,13186,24013906.3,TOTAL
6377,Tripura,2018,4,799006,12843,27058449.48,TOTAL
6378,Tripura,2018,4,799114,12739,17731538.28,TOTAL
6379,Tripura,2019,1,799001,37656,58808386.11,TOTAL
6380,Tripura,2019,1,799045,32057,22042038.32,TOTAL
6381,Tripura,2019,1,799003,30432,34298575.86,TOTAL
6382,Tripura,2019,1,799046,29193,18324221.17,TOTAL
6383,Tripura,2019,1,799155,20066,15448784.36,TOTAL
6384,Tripura,2019,1,799002,18906,33534058.55,TOTAL
6385,Tripura,2019,1,799006,17707,34357490.79,TOTAL
6386,Tripura,2019,1,799102,17392,28991024.25,TOTAL
6387,Tripura,2019,1,799114,16687,21899544.31,TOTAL
6388,Tripura,2019,1,799105,16021,9117566.431,TOTAL
6389,Tripura,2019,2,799001,37761,70792093.22,TOTAL
6390,Tripura,2019,2,799045,30319,21458238.37,TOTAL
6391,Tripura,2019,2,799003,29082,40602059.27,TOTAL
6392,Tripura,2019,2,799002,23046,43809528.63,TOTAL
6393,Tripura,2019,2,799046,19204,10921338.98,TOTAL
6394,Tripura,2019,2,799006,18093,35941960.95,TOTAL
6395,Tripura,2019,2,799155,16468,22532424.1,TOTAL
6396,Tripura,2019,2,799102,16037,30417659.36,TOTAL
6397,Tripura,2019,2,799004,15295,19554348.3,TOTAL
6398,Tripura,2019,2,799114,14847,26757331.92,TOTAL
6399,Tripura,2019,3,799001,51438,93380569.27,TOTAL
6400,Tripura,2019,3,799045,39334,29298594.07,TOTAL
6401,Tripura,2019,3,799003,39244,53780117.54,TOTAL
6402,Tripura,2019,3,799046,29219,15207739.61,TOTAL
6403,Tripura,2019,3,799130,28057,3238309.158,TOTAL
6404,Tripura,2019,3,799002,26328,50162441.78,TOTAL
6405,Tripura,2019,3,799102,24908,36342978.79,TOTAL
6406,Tripura,2019,3,799006,23880,42917645.3,TOTAL
6407,Tripura,2019,3,799114,20776,30346722.34,TOTAL
6408,Tripura,2019,3,799004,19818,26236206.52,TOTAL
6409,Tripura,2019,4,799001,59817,116307801.1,TOTAL
6410,Tripura,2019,4,799045,45821,35598657.93,TOTAL
6411,Tripura,2019,4,799003,42568,61220263.7,TOTAL
6412,Tripura,2019,4,799002,33256,61939778.44,TOTAL
6413,Tripura,2019,4,799046,31323,13628181.16,TOTAL
6414,Tripura,2019,4,799006,27159,49275861.03,TOTAL
6415,Tripura,2019,4,799114,25221,41391803.92,TOTAL
6416,Tripura,2019,4,799102,24449,40151522.77,TOTAL
6417,Tripura,2019,4,799004,23382,28838355.07,TOTAL
6418,Tripura,2019,4,799007,19531,31168699.08,TOTAL
6419,Tripura,2020,1,799001,87118,229108279.5,TOTAL
6420,Tripura,2020,1,799045,54606,46338875.95,TOTAL
6421,Tripura,2020,1,799003,45792,72550846.17,TOTAL
6422,Tripura,2020,1,799002,38687,84034432.03,TOTAL
6423,Tripura,2020,1,799046,37709,23786160,TOTAL
6424,Tripura,2020,1,799006,31839,54089101.87,TOTAL
6425,Tripura,2020,1,799102,27466,49153186.05,TOTAL
6426,Tripura,2020,1,799114,26389,51799357.57,TOTAL
6427,Tripura,2020,1,799004,23837,37342590.53,TOTAL
6428,Tripura,2020,1,799007,21313,36370038.22,TOTAL
6429,Tripura,2020,2,799001,86161,231777951.7,TOTAL
6430,Tripura,2020,2,799003,49958,73583848.19,TOTAL
6431,Tripura,2020,2,799002,37405,75110381.31,TOTAL
6432,Tripura,2020,2,799006,35153,60239811.17,TOTAL
6433,Tripura,2020,2,799102,34738,53712524.49,TOTAL
6434,Tripura,2020,2,799004,28839,37829268.42,TOTAL
6435,Tripura,2020,2,799114,28177,46398057.29,TOTAL
6436,Tripura,2020,2,799155,24496,40208843.98,TOTAL
6437,Tripura,2020,2,799205,23969,37261173.21,TOTAL
6438,Tripura,2020,2,799007,23094,40747758.58,TOTAL
6439,Tripura,2020,3,799001,96924,210455496,TOTAL
6440,Tripura,2020,3,799003,65038,109358598.1,TOTAL
6441,Tripura,2020,3,799006,45446,78785790.53,TOTAL
6442,Tripura,2020,3,799102,45289,91839429.54,TOTAL
6443,Tripura,2020,3,799114,37844,71003467.59,TOTAL
6444,Tripura,2020,3,799002,37641,64303225.3,TOTAL
6445,Tripura,2020,3,799004,36340,54457731.93,TOTAL
6446,Tripura,2020,3,799007,34436,58279661.01,TOTAL
6447,Tripura,2020,3,799155,33249,56454839,TOTAL
6448,Tripura,2020,3,799144,29882,54323214.01,TOTAL
6449,Tripura,2020,4,799001,141329,295115359.3,TOTAL
6450,Tripura,2020,4,799003,82681,147151146.1,TOTAL
6451,Tripura,2020,4,799006,61696,108145630.6,TOTAL
6452,Tripura,2020,4,799002,55560,100535797.2,TOTAL
6453,Tripura,2020,4,799102,52786,111685943.6,TOTAL
6454,Tripura,2020,4,799114,47263,92896210.52,TOTAL
6455,Tripura,2020,4,799007,46192,84813177.69,TOTAL
6456,Tripura,2020,4,799004,43651,71000220.56,TOTAL
6457,Tripura,2020,4,799155,38763,70106158.7,TOTAL
6458,Tripura,2020,4,799144,36082,72546534.17,TOTAL
6459,Tripura,2021,1,799001,164426,351838459.7,TOTAL
6460,Tripura,2021,1,799003,78218,150843150.3,TOTAL
6461,Tripura,2021,1,799006,59597,112591803.4,TOTAL
6462,Tripura,2021,1,799002,51373,102124507.5,TOTAL
6463,Tripura,2021,1,799102,44866,119821045.2,TOTAL
6464,Tripura,2021,1,799007,43503,84124781.35,TOTAL
6465,Tripura,2021,1,799114,40132,92541940.03,TOTAL
6466,Tripura,2021,1,799004,39713,72262565.22,TOTAL
6467,Tripura,2021,1,799014,32288,62794570.69,TOTAL
6468,Tripura,2021,1,799250,31567,63515189.3,TOTAL
6469,Tripura,2021,2,799001,180337,373392994.6,TOTAL
6470,Tripura,2021,2,799003,90822,155529445.1,TOTAL
6471,Tripura,2021,2,799006,65418,113783445.1,TOTAL
6472,Tripura,2021,2,799002,57605,107430080.6,TOTAL
6473,Tripura,2021,2,799102,51180,115247617.4,TOTAL
6474,Tripura,2021,2,799007,48536,88158651.84,TOTAL
6475,Tripura,2021,2,799004,47039,81810219.06,TOTAL
6476,Tripura,2021,2,799114,46849,96199743.15,TOTAL
6477,Tripura,2021,2,799250,37122,74144287.77,TOTAL
6478,Tripura,2021,2,799155,35330,68704764.74,TOTAL
6479,Tripura,2021,3,799001,239712,491293307.2,TOTAL
6480,Tripura,2021,3,799003,106992,191426035.9,TOTAL
6481,Tripura,2021,3,799006,81643,144075502.8,TOTAL
6482,Tripura,2021,3,799002,70618,133797947.5,TOTAL
6483,Tripura,2021,3,799102,62055,136672967.3,TOTAL
6484,Tripura,2021,3,799007,58347,114150703.7,TOTAL
6485,Tripura,2021,3,799004,54930,99569788.42,TOTAL
6486,Tripura,2021,3,799114,53892,123731311.4,TOTAL
6487,Tripura,2021,3,799250,46394,101244270.4,TOTAL
6488,Tripura,2021,3,799014,42780,80557687.53,TOTAL
6489,Tripura,2021,4,799001,295775,586031412,TOTAL
6490,Tripura,2021,4,799003,131927,254466503.1,TOTAL
6491,Tripura,2021,4,799006,96497,171670600.7,TOTAL
6492,Tripura,2021,4,799002,86597,156698917.1,TOTAL
6493,Tripura,2021,4,799102,71034,166663716.7,TOTAL
6494,Tripura,2021,4,799007,70960,139950429.8,TOTAL
6495,Tripura,2021,4,799114,64040,145294915.4,TOTAL
6496,Tripura,2021,4,799004,60088,123338690.1,TOTAL
6497,Tripura,2021,4,799250,57697,138474164.4,TOTAL
6498,Tripura,2021,4,799005,54415,90474426.21,TOTAL
6499,Tripura,2022,1,799001,331041,646519724.3,TOTAL
6500,Tripura,2022,1,799003,146078,273820222,TOTAL
6501,Tripura,2022,1,799006,110660,198187734.1,TOTAL
6502,Tripura,2022,1,799002,99326,184391648.3,TOTAL
6503,Tripura,2022,1,799007,81097,156834509.7,TOTAL
6504,Tripura,2022,1,799102,75836,176590209.9,TOTAL
6505,Tripura,2022,1,799114,73949,166978873,TOTAL
6506,Tripura,2022,1,799250,71594,163105645.3,TOTAL
6507,Tripura,2022,1,799004,65225,131348141.1,TOTAL
6508,Tripura,2022,1,799005,63965,100090144.6,TOTAL
6509,Tripura,2022,2,799001,407651,759465139.2,TOTAL
6510,Tripura,2022,2,799003,174182,313050332.1,TOTAL
6511,Tripura,2022,2,799006,127250,215384605.7,TOTAL
6512,Tripura,2022,2,799002,114792,204667703.5,TOTAL
6513,Tripura,2022,2,799045,93306,145616980.4,TOTAL
6514,Tripura,2022,2,799007,90692,168134584,TOTAL
6515,Tripura,2022,2,799102,88619,198684750.1,TOTAL
6516,Tripura,2022,2,799114,87313,196883972.3,TOTAL
6517,Tripura,2022,2,799250,84082,182710246.6,TOTAL
6518,Tripura,2022,2,799005,78379,119951133.7,TOTAL
6519,Tripura,2022,3,799001,939704,1937548277,TOTAL
6520,Tripura,2022,3,799003,187351,325824471.8,TOTAL
6521,Tripura,2022,3,799006,144908,245071692.1,TOTAL
6522,Tripura,2022,3,799002,122273,216718649.6,TOTAL
6523,Tripura,2022,3,799114,104422,212784836,TOTAL
6524,Tripura,2022,3,799007,103140,184210552.2,TOTAL
6525,Tripura,2022,3,799250,96157,195274757.1,TOTAL
6526,Tripura,2022,3,799045,92909,157560825.6,TOTAL
6527,Tripura,2022,3,799102,92491,202188747.5,TOTAL
6528,Tripura,2022,3,799005,84533,129672707.3,TOTAL
6529,Tripura,2022,4,799001,1547249,3286195023,TOTAL
6530,Tripura,2022,4,799003,203913,346744483.4,TOTAL
6531,Tripura,2022,4,799006,155304,262180183.6,TOTAL
6532,Tripura,2022,4,799002,130048,228832816.9,TOTAL
6533,Tripura,2022,4,799277,123078,278812213.9,TOTAL
6534,Tripura,2022,4,799007,110395,193352299.2,TOTAL
6535,Tripura,2022,4,799250,109016,211430536.2,TOTAL
6536,Tripura,2022,4,799045,108589,175091180.6,TOTAL
6537,Tripura,2022,4,799114,102682,198722297.5,TOTAL
6538,Tripura,2022,4,799102,98570,206592406.3,TOTAL
6539,Uttar Pradesh,2018,1,201301,690196,987613439,TOTAL
6540,Uttar Pradesh,2018,1,211002,155044,140660589.5,TOTAL
6541,Uttar Pradesh,2018,1,221007,119472,82547035.2,TOTAL
6542,Uttar Pradesh,2018,1,201001,117433,183997238.3,TOTAL
6543,Uttar Pradesh,2018,1,201308,115075,168194081.7,TOTAL
6544,Uttar Pradesh,2018,1,221001,102173,47996651.58,TOTAL
6545,Uttar Pradesh,2018,1,201306,99907,132863078.1,TOTAL
6546,Uttar Pradesh,2018,1,201009,99762,133676961.2,TOTAL
6547,Uttar Pradesh,2018,1,201307,94485,172191677.4,TOTAL
6548,Uttar Pradesh,2018,1,250001,86904,120435489.7,TOTAL
6549,Uttar Pradesh,2018,2,201301,971854,1673280979,TOTAL
6550,Uttar Pradesh,2018,2,211002,187515,228945299.6,TOTAL
6551,Uttar Pradesh,2018,2,221007,165262,142613640.1,TOTAL
6552,Uttar Pradesh,2018,2,201308,162134,260644317.4,TOTAL
6553,Uttar Pradesh,2018,2,221001,153900,76113219.39,TOTAL
6554,Uttar Pradesh,2018,2,201001,153569,289471992.3,TOTAL
6555,Uttar Pradesh,2018,2,201307,146944,277816751.9,TOTAL
6556,Uttar Pradesh,2018,2,261136,134292,11967846.59,TOTAL
6557,Uttar Pradesh,2018,2,201009,131868,225961450.1,TOTAL
6558,Uttar Pradesh,2018,2,201306,124283,193525124.6,TOTAL
6559,Uttar Pradesh,2018,3,221001,1439623,671779876.5,TOTAL
6560,Uttar Pradesh,2018,3,201301,1438458,2181626866,TOTAL
6561,Uttar Pradesh,2018,3,221007,991753,560212717,TOTAL
6562,Uttar Pradesh,2018,3,261136,945871,389705610.3,TOTAL
6563,Uttar Pradesh,2018,3,201308,336977,401172538.5,TOTAL
6564,Uttar Pradesh,2018,3,201307,324604,433959881.2,TOTAL
6565,Uttar Pradesh,2018,3,211002,292135,355720195.8,TOTAL
6566,Uttar Pradesh,2018,3,201014,230610,326683367.1,TOTAL
6567,Uttar Pradesh,2018,3,201306,224490,313973797.6,TOTAL
6568,Uttar Pradesh,2018,3,201304,213566,311521084.5,TOTAL
6569,Uttar Pradesh,2018,4,201301,2504916,3217987819,TOTAL
6570,Uttar Pradesh,2018,4,201308,691019,646783222.7,TOTAL
6571,Uttar Pradesh,2018,4,201307,656491,698341707.1,TOTAL
6572,Uttar Pradesh,2018,4,221001,448556,211430158.9,TOTAL
6573,Uttar Pradesh,2018,4,201303,439449,476583976.3,TOTAL
6574,Uttar Pradesh,2018,4,201304,429697,491372728.5,TOTAL
6575,Uttar Pradesh,2018,4,211002,419546,532891862.9,TOTAL
6576,Uttar Pradesh,2018,4,201014,402649,505006233,TOTAL
6577,Uttar Pradesh,2018,4,201009,401531,555401283.4,TOTAL
6578,Uttar Pradesh,2018,4,221007,375707,324705577.7,TOTAL
6579,Uttar Pradesh,2019,1,201301,4596696,4223121104,TOTAL
6580,Uttar Pradesh,2019,1,226004,2988999,4521167317,TOTAL
6581,Uttar Pradesh,2019,1,201307,995263,967125877.4,TOTAL
6582,Uttar Pradesh,2019,1,201308,940906,816865460.8,TOTAL
6583,Uttar Pradesh,2019,1,201304,763989,738479434.1,TOTAL
6584,Uttar Pradesh,2019,1,211002,750868,842505341.9,TOTAL
6585,Uttar Pradesh,2019,1,201306,743462,665922050.9,TOTAL
6586,Uttar Pradesh,2019,1,201303,702940,679180072.1,TOTAL
6587,Uttar Pradesh,2019,1,201009,674047,801707823.4,TOTAL
6588,Uttar Pradesh,2019,1,201014,603950,682482312.2,TOTAL
6589,Uttar Pradesh,2019,2,226004,8966947,16438621374,TOTAL
6590,Uttar Pradesh,2019,2,201301,3632838,3857716253,TOTAL
6591,Uttar Pradesh,2019,2,201307,1041792,1111655671,TOTAL
6592,Uttar Pradesh,2019,2,201308,1040098,952636804.9,TOTAL
6593,Uttar Pradesh,2019,2,208001,990727,1850053189,TOTAL
6594,Uttar Pradesh,2019,2,211002,793974,1175239275,TOTAL
6595,Uttar Pradesh,2019,2,201303,760647,802473048,TOTAL
6596,Uttar Pradesh,2019,2,201009,736002,963720736.4,TOTAL
6597,Uttar Pradesh,2019,2,201304,722680,821249578.5,TOTAL
6598,Uttar Pradesh,2019,2,201014,642296,778338861,TOTAL
6599,Uttar Pradesh,2019,3,226004,6687157,17110382947,TOTAL
6600,Uttar Pradesh,2019,3,201301,4798433,4992797292,TOTAL
6601,Uttar Pradesh,2019,3,201307,1517920,1501556496,TOTAL
6602,Uttar Pradesh,2019,3,201308,1273377,1233861005,TOTAL
6603,Uttar Pradesh,2019,3,201303,1078332,1070118112,TOTAL
6604,Uttar Pradesh,2019,3,201009,993499,1262039254,TOTAL
6605,Uttar Pradesh,2019,3,201304,991140,1097530068,TOTAL
6606,Uttar Pradesh,2019,3,201014,940093,1041446941,TOTAL
6607,Uttar Pradesh,2019,3,211002,849738,1357190394,TOTAL
6608,Uttar Pradesh,2019,3,208001,846654,2013119811,TOTAL
6609,Uttar Pradesh,2019,4,226004,8588482,21494958633,TOTAL
6610,Uttar Pradesh,2019,4,201301,5805708,6194769074,TOTAL
6611,Uttar Pradesh,2019,4,201307,1782991,1865553928,TOTAL
6612,Uttar Pradesh,2019,4,201308,1702665,1534651286,TOTAL
6613,Uttar Pradesh,2019,4,201303,1230731,1301166490,TOTAL
6614,Uttar Pradesh,2019,4,201304,1189081,1373926601,TOTAL
6615,Uttar Pradesh,2019,4,201009,1186803,1604582922,TOTAL
6616,Uttar Pradesh,2019,4,221007,1179731,1503521729,TOTAL
6617,Uttar Pradesh,2019,4,201014,1096184,1259501778,TOTAL
6618,Uttar Pradesh,2019,4,201306,1066975,1140977201,TOTAL
6619,Uttar Pradesh,2020,1,226004,9379065,25604240133,TOTAL
6620,Uttar Pradesh,2020,1,201301,5805295,6230032613,TOTAL
6621,Uttar Pradesh,2020,1,201307,1865591,2046335836,TOTAL
6622,Uttar Pradesh,2020,1,201308,1797906,1993215937,TOTAL
6623,Uttar Pradesh,2020,1,250001,1369151,3275564106,TOTAL
6624,Uttar Pradesh,2020,1,201009,1343777,1837100597,TOTAL
6625,Uttar Pradesh,2020,1,201303,1265203,1382014161,TOTAL
6626,Uttar Pradesh,2020,1,201304,1256012,1502194520,TOTAL
6627,Uttar Pradesh,2020,1,201014,1144853,1375882643,TOTAL
6628,Uttar Pradesh,2020,1,201318,1107456,1582552452,TOTAL
6629,Uttar Pradesh,2020,2,226004,7759585,23228204956,TOTAL
6630,Uttar Pradesh,2020,2,201301,2632882,3032440979,TOTAL
6631,Uttar Pradesh,2020,2,201307,1490791,1658785811,TOTAL
6632,Uttar Pradesh,2020,2,250001,1444660,3560011432,TOTAL
6633,Uttar Pradesh,2020,2,201009,1415732,1732413692,TOTAL
6634,Uttar Pradesh,2020,2,201102,1234207,1668370138,TOTAL
6635,Uttar Pradesh,2020,2,201318,1079644,1436115572,TOTAL
6636,Uttar Pradesh,2020,2,201304,1024526,1133269193,TOTAL
6637,Uttar Pradesh,2020,2,201308,983057,1160315249,TOTAL
6638,Uttar Pradesh,2020,2,201303,932952,984760940.9,TOTAL
6639,Uttar Pradesh,2020,3,226004,11561325,32419324319,TOTAL
6640,Uttar Pradesh,2020,3,201301,4881051,5988749980,TOTAL
6641,Uttar Pradesh,2020,3,201307,2082018,2330393574,TOTAL
6642,Uttar Pradesh,2020,3,201009,1901182,2646259864,TOTAL
6643,Uttar Pradesh,2020,3,250001,1776682,4246932023,TOTAL
6644,Uttar Pradesh,2020,3,201318,1718615,2362990063,TOTAL
6645,Uttar Pradesh,2020,3,201102,1483902,2523971248,TOTAL
6646,Uttar Pradesh,2020,3,201304,1460713,1727054333,TOTAL
6647,Uttar Pradesh,2020,3,201308,1444635,1784850059,TOTAL
6648,Uttar Pradesh,2020,3,201303,1182569,1341042683,TOTAL
6649,Uttar Pradesh,2020,4,226004,10577161,28971261813,TOTAL
6650,Uttar Pradesh,2020,4,201301,8269422,9516431137,TOTAL
6651,Uttar Pradesh,2020,4,201307,3169124,3513042732,TOTAL
6652,Uttar Pradesh,2020,4,201009,2745899,3935767844,TOTAL
6653,Uttar Pradesh,2020,4,201318,2635508,3627149675,TOTAL
6654,Uttar Pradesh,2020,4,201308,2252985,2677669924,TOTAL
6655,Uttar Pradesh,2020,4,201304,2149594,2548975369,TOTAL
6656,Uttar Pradesh,2020,4,201102,2128338,3813297884,TOTAL
6657,Uttar Pradesh,2020,4,250001,2126289,4735111011,TOTAL
6658,Uttar Pradesh,2020,4,201303,1853382,2070170152,TOTAL
6659,Uttar Pradesh,2021,1,226004,22707332,45313324218,TOTAL
6660,Uttar Pradesh,2021,1,201301,10319312,12062504221,TOTAL
