State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
himachal-pradesh,2022,4,Others,41455,27387394.98
himachal-pradesh,2022,2,Merchant payments,10591420,7697399368
himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318
himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243
himachal-pradesh,2022,2,Financial Services,16901,20627276.08
himachal-pradesh,2022,2,Others,52564,30257752.66
himachal-pradesh,2022,3,Merchant payments,12686960,8511266153
himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316
himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740
himachal-pradesh,2022,3,Financial Services,21293,22686931.87
himachal-pradesh,2022,3,Others,42669,26764547.14
himachal-pradesh,2022,1,Merchant payments,7030946,5558905678
himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901
himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960687
himachal-pradesh,2022,1,Financial Services,19314,24442138.15
himachal-pradesh,2022,1,Others,47319,31862035.71
himachal-pradesh,2019,4,Peer-to-peer payments,1579582,6533855301
himachal-pradesh,2019,4,Recharge & bill payments,1442940,402619115
himachal-pradesh,2019,4,Merchant payments,467309,314965060.6
himachal-pradesh,2019,4,Financial Services,4576,1769641.967
himachal-pradesh,2019,4,Others,22239,17954418.58
himachal-pradesh,2019,2,Peer-to-peer payments,1141873,4428007671
himachal-pradesh,2019,2,Recharge & bill payments,1076793,279864580
himachal-pradesh,2019,2,Merchant payments,248517,141088575.9
himachal-pradesh,2019,2,Financial Services,5013,1453651.535
himachal-pradesh,2019,2,Others,30110,25469495.27
himachal-pradesh,2019,3,Recharge & bill payments,1212659,327570067
himachal-pradesh,2019,3,Peer-to-peer payments,1181680,5039276845
himachal-pradesh,2019,3,Merchant payments,312575,182746198.2
himachal-pradesh,2019,3,Financial Services,3096,1775673.971
himachal-pradesh,2019,3,Others,25170,20649996.7
himachal-pradesh,2019,1,Peer-to-peer payments,1178280,3066233588
himachal-pradesh,2019,1,Recharge & bill payments,844570,209521987
himachal-pradesh,2019,1,Merchant payments,115553,86624660.31
himachal-pradesh,2019,1,Financial Services,9585,1424229.999
himachal-pradesh,2019,1,Others,20730,17676977.72
andaman-&-nicobar-islands,2020,4,Peer-to-peer payments,81439,533316526.2
andaman-&-nicobar-islands,2020,4,Recharge & bill payments,80811,33710030.53
andaman-&-nicobar-islands,2020,4,Merchant payments,59391,56867468.94
andaman-&-nicobar-islands,2020,4,Financial Services,965,1880546.967
andaman-&-nicobar-islands,2020,4,Others,1925,1508083.692
andaman-&-nicobar-islands,2020,2,Recharge & bill payments,38125,17659622.73
andaman-&-nicobar-islands,2020,2,Peer-to-peer payments,20303,141728757.7
andaman-&-nicobar-islands,2020,2,Merchant payments,4004,9236375.74
andaman-&-nicobar-islands,2020,2,Financial Services,175,706932.1397
andaman-&-nicobar-islands,2020,2,Others,355,313313.0646
andaman-&-nicobar-islands,2020,3,Recharge & bill payments,59310,24756220.88
andaman-&-nicobar-islands,2020,3,Peer-to-peer payments,40697,289078946.7
andaman-&-nicobar-islands,2020,3,Merchant payments,16096,22682992.24
andaman-&-nicobar-islands,2020,3,Financial Services,572,961836.713
andaman-&-nicobar-islands,2020,3,Others,808,539449.7722
andaman-&-nicobar-islands,2020,1,Peer-to-peer payments,18324,142332401.8
andaman-&-nicobar-islands,2020,1,Recharge & bill payments,18268,10850414.02
andaman-&-nicobar-islands,2020,1,Merchant payments,4424,7752871.558
andaman-&-nicobar-islands,2020,1,Financial Services,66,208231.7307
andaman-&-nicobar-islands,2020,1,Others,216,332393.192
andaman-&-nicobar-islands,2021,4,Peer-to-peer payments,285778,1544932663
andaman-&-nicobar-islands,2021,4,Merchant payments,210164,322842314.6
andaman-&-nicobar-islands,2021,4,Recharge & bill payments,135608,59243518.11
andaman-&-nicobar-islands,2021,4,Financial Services,1718,3137965.167
andaman-&-nicobar-islands,2021,4,Others,2855,2453640.143
andaman-&-nicobar-islands,2021,2,Peer-to-peer payments,132772,748382044.8
andaman-&-nicobar-islands,2021,2,Recharge & bill payments,120911,43691961.26
andaman-&-nicobar-islands,2021,2,Merchant payments,85143,103707408.5
andaman-&-nicobar-islands,2021,2,Financial Services,960,2038521.514
andaman-&-nicobar-islands,2021,2,Others,1628,1327080.056
andaman-&-nicobar-islands,2021,3,Peer-to-peer payments,192321,1077787837
andaman-&-nicobar-islands,2021,3,Recharge & bill payments,136010,51243450.86
andaman-&-nicobar-islands,2021,3,Merchant payments,118340,176991328.2
andaman-&-nicobar-islands,2021,3,Financial Services,990,2351013.442
andaman-&-nicobar-islands,2021,3,Others,2103,1650766.127
andaman-&-nicobar-islands,2021,1,Peer-to-peer payments,105458,665391395.7
andaman-&-nicobar-islands,2021,1,Recharge & bill payments,84119,37160922.87
andaman-&-nicobar-islands,2021,1,Merchant payments,53090,78606979.06
andaman-&-nicobar-islands,2021,1,Financial Services,884,1469351.085
andaman-&-nicobar-islands,2021,1,Others,1201,1077918.666
andaman-&-nicobar-islands,2018,4,Recharge & bill payments,11517,5450549.512
andaman-&-nicobar-islands,2018,4,Peer-to-peer payments,10451,81001456.98
andaman-&-nicobar-islands,2018,4,Merchant payments,1421,3552027.735
andaman-&-nicobar-islands,2018,4,Financial Services,29,76035.78774
andaman-&-nicobar-islands,2018,4,Others,340,468266.0607
andaman-&-nicobar-islands,2018,2,Recharge & bill payments,6735,2320944.731
andaman-&-nicobar-islands,2018,2,Peer-to-peer payments,3575,24511925.23
andaman-&-nicobar-islands,2018,2,Merchant payments,603,1024491.013
andaman-&-nicobar-islands,2018,2,Financial Services,59,121336.0271
andaman-&-nicobar-islands,2018,2,Others,368,359838.5054
andaman-&-nicobar-islands,2018,3,Recharge & bill payments,8636,4343504.868
andaman-&-nicobar-islands,2018,3,Peer-to-peer payments,6448,49270781.54
andaman-&-nicobar-islands,2018,3,Merchant payments,945,1627359.839
andaman-&-nicobar-islands,2018,3,Financial Services,42,1481.490704
andaman-&-nicobar-islands,2018,3,Others,194,314343.3941
andaman-&-nicobar-islands,2018,1,Recharge & bill payments,4200,1845307.467
andaman-&-nicobar-islands,2018,1,Peer-to-peer payments,1871,12138655.3
andaman-&-nicobar-islands,2018,1,Merchant payments,298,452507.1686
andaman-&-nicobar-islands,2018,1,Financial Services,33,10601.41993
andaman-&-nicobar-islands,2018,1,Others,256,184689.8663
andaman-&-nicobar-islands,2022,4,Merchant payments,956536,906365300.7
andaman-&-nicobar-islands,2022,4,Peer-to-peer payments,768758,2961630585
andaman-&-nicobar-islands,2022,4,Recharge & bill payments,256050,110037119.7
andaman-&-nicobar-islands,2022,4,Financial Services,2499,3533987.23
andaman-&-nicobar-islands,2022,4,Others,3692,3107412.044
andaman-&-nicobar-islands,2022,2,Merchant payments,449540,510838980.9
andaman-&-nicobar-islands,2022,2,Peer-to-peer payments,437606,2088309073
andaman-&-nicobar-islands,2022,2,Recharge & bill payments,179515,82232936.62
andaman-&-nicobar-islands,2022,2,Financial Services,1448,2089862.393
andaman-&-nicobar-islands,2022,2,Others,3108,2449496.708
andaman-&-nicobar-islands,2022,3,Merchant payments,716105,693438186.3
andaman-&-nicobar-islands,2022,3,Peer-to-peer payments,622217,2514535155
andaman-&-nicobar-islands,2022,3,Recharge & bill payments,240766,97748065.63
andaman-&-nicobar-islands,2022,3,Financial Services,1814,2166304.978
andaman-&-nicobar-islands,2022,3,Others,3477,2744060.671
andaman-&-nicobar-islands,2022,1,Peer-to-peer payments,342649,1682328506
andaman-&-nicobar-islands,2022,1,Merchant payments,284298,370091558.7
andaman-&-nicobar-islands,2022,1,Recharge & bill payments,163401,71300133.66
andaman-&-nicobar-islands,2022,1,Financial Services,1757,2869682.023
andaman-&-nicobar-islands,2022,1,Others,2643,2440321.982
andaman-&-nicobar-islands,2019,4,Peer-to-peer payments,18128,121493224.3
andaman-&-nicobar-islands,2019,4,Recharge & bill payments,13851,9538690.916
andaman-&-nicobar-islands,2019,4,Merchant payments,2920,5247500.488
andaman-&-nicobar-islands,2019,4,Financial Services,60,295937.2111
andaman-&-nicobar-islands,2019,4,Others,200,263177.5944
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.7
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.617
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.9137
andaman-&-nicobar-islands,2019,2,Others,377,671471.2226
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.706
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.1
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.575
andaman-&-nicobar-islands,2019,3,Financial Services,50,158857.9432
andaman-&-nicobar-islands,2019,3,Others,215,232624.7599
andaman-&-nicobar-islands,2019,1,Recharge & bill payments,15263,6611459.873
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.87
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.847
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.4367
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484
bihar,2020,4,Peer-to-peer payments,49432098,2.08485E+11
bihar,2020,4,Merchant payments,26750991,23185594534
bihar,2020,4,Recharge & bill payments,19908687,6926960997
bihar,2020,4,Financial Services,119416,100785736
bihar,2020,4,Others,380481,207713978
bihar,2020,2,Peer-to-peer payments,26572651,1.16244E+11
bihar,2020,2,Recharge & bill payments,19522564,5642294772
bihar,2020,2,Merchant payments,7011681,6760404422
bihar,2020,2,Financial Services,73119,54077813.26
bihar,2020,2,Others,206727,105377680.2
bihar,2020,3,Peer-to-peer payments,37294332,1.53665E+11
bihar,2020,3,Recharge & bill payments,19027978,6313780617
bihar,2020,3,Merchant payments,14777337,13111735855
bihar,2020,3,Financial Services,104135,81355476.16
bihar,2020,3,Others,299966,157309412.5
bihar,2020,1,Peer-to-peer payments,23163922,99873688133
bihar,2020,1,Recharge & bill payments,13837430,3680590625
bihar,2020,1,Merchant payments,7822567,5562692117
bihar,2020,1,Financial Services,57233,23954789.41
bihar,2020,1,Others,200663,115927863.5
bihar,2021,4,Peer-to-peer payments,117340712,4.23665E+11
bihar,2021,4,Merchant payments,95992559,81729122296
bihar,2021,4,Recharge & bill payments,30824177,13438634948
bihar,2021,4,Financial Services,186298,173358268.8
bihar,2021,4,Others,783199,365400541.9
bihar,2021,2,Peer-to-peer payments,78694099,3.19759E+11
bihar,2021,2,Merchant payments,44686786,43458914640
bihar,2021,2,Recharge & bill payments,31646149,11030849714
bihar,2021,2,Financial Services,149791,116086345.9
bihar,2021,2,Others,426797,215721223.2
bihar,2021,3,Peer-to-peer payments,92785704,3.31514E+11
bihar,2021,3,Merchant payments,64094961,53849745605
bihar,2021,3,Recharge & bill payments,30081746,11327303470
bihar,2021,3,Financial Services,135748,130349071.6
bihar,2021,3,Others,572954,241260025.5
bihar,2021,1,Peer-to-peer payments,58566582,2.42013E+11
bihar,2021,1,Merchant payments,33959313,30171144593
bihar,2021,1,Recharge & bill payments,21974086,8505455545
bihar,2021,1,Financial Services,124277,112949858.3
bihar,2021,1,Others,308219,170787342.8
bihar,2018,4,Peer-to-peer payments,8094296,26224303883
bihar,2018,4,Recharge & bill payments,5469096,986310785
bihar,2018,4,Merchant payments,1680664,848968693.1
bihar,2018,4,Financial Services,237247,36199427.51
bihar,2018,4,Others,251098,302214380.2
bihar,2018,2,Recharge & bill payments,4346849,700649777.1
bihar,2018,2,Peer-to-peer payments,3447898,12141448845
bihar,2018,2,Merchant payments,311487,318571872.8
bihar,2018,2,Financial Services,267433,45332532.1
bihar,2018,2,Others,258711,300128082.6
bihar,2018,3,Peer-to-peer payments,8893764,18695889188
bihar,2018,3,Recharge & bill payments,4401439,804061398.5
bihar,2018,3,Merchant payments,586862,367608510.7
bihar,2018,3,Financial Services,274510,33276460.45
bihar,2018,3,Others,211229,234968821.3
bihar,2018,1,Recharge & bill payments,3159922,375559206.8
bihar,2018,1,Peer-to-peer payments,2052089,5295346761
bihar,2018,1,Financial Services,194295,33999413.88
bihar,2018,1,Merchant payments,138885,139827755.7
bihar,2018,1,Others,279111,201025034.2
bihar,2022,4,Merchant payments,243777692,1.72924E+11
bihar,2022,4,Peer-to-peer payments,225487662,7.3987E+11
bihar,2022,4,Recharge & bill payments,47054083,22729599211
bihar,2022,4,Financial Services,205989,199208429.5
bihar,2022,4,Others,559223,288999714.4
bihar,2022,2,Peer-to-peer payments,164119431,6.10449E+11
bihar,2022,2,Merchant payments,158289353,1.26423E+11
bihar,2022,2,Recharge & bill payments,36950622,17225668602
bihar,2022,2,Financial Services,124199,116203820.9
bihar,2022,2,Others,661424,247541289.1
bihar,2022,3,Merchant payments,198273336,1.37874E+11
bihar,2022,3,Peer-to-peer payments,192304951,6.32747E+11
bihar,2022,3,Recharge & bill payments,46044353,20417791249
bihar,2022,3,Financial Services,179533,161987346.2
bihar,2022,3,Others,565212,245905365.8
bihar,2022,1,Peer-to-peer payments,138085265,5.00025E+11
bihar,2022,1,Merchant payments,114892163,95507710276
bihar,2022,1,Recharge & bill payments,30545266,15431605247
bihar,2022,1,Financial Services,169722,148088975.2
bihar,2022,1,Others,698018,299484690.3
bihar,2019,4,Peer-to-peer payments,26337842,86340631422
bihar,2019,4,Recharge & bill payments,11358597,2649616530
bihar,2019,4,Merchant payments,5519582,4177574379
bihar,2019,4,Financial Services,100192,18815964.76
bihar,2019,4,Others,214101,126788281.9
bihar,2019,2,Peer-to-peer payments,15837449,58381285241
bihar,2019,2,Recharge & bill payments,9279442,1996804238
bihar,2019,2,Merchant payments,4365465,2308145850
bihar,2019,2,Financial Services,129603,63338108.54
bihar,2019,2,Others,348520,382864846.1
bihar,2019,3,Peer-to-peer payments,15446119,61831776093
bihar,2019,3,Recharge & bill payments,9115040,2140566975
bihar,2019,3,Merchant payments,7206001,3413490288
bihar,2019,3,Financial Services,89997,20145460.43
bihar,2019,3,Others,282743,286804437.7
bihar,2019,1,Peer-to-peer payments,16807040,38824078062
bihar,2019,1,Recharge & bill payments,7036367,1333688183
bihar,2019,1,Merchant payments,2055267,1024997000
bihar,2019,1,Financial Services,204689,28599535.73
bihar,2019,1,Others,252871,291464734.4
odisha,2020,4,Peer-to-peer payments,47588728,1.53209E+11
odisha,2020,4,Merchant payments,27124765,19347472703
odisha,2020,4,Recharge & bill payments,17318073,5532179002
odisha,2020,4,Financial Services,106189,104419909.7
odisha,2020,4,Others,187195,109856053
odisha,2020,2,Peer-to-peer payments,24520938,80990080778
odisha,2020,2,Recharge & bill payments,17040333,4551061364
odisha,2020,2,Merchant payments,8313965,6092753945
odisha,2020,2,Financial Services,66787,50322080.34
odisha,2020,2,Others,86553,48818444.57
odisha,2020,3,Peer-to-peer payments,34182172,1.07065E+11
odisha,2020,3,Recharge & bill payments,17126851,5015719824
odisha,2020,3,Merchant payments,14519265,10242496366
odisha,2020,3,Financial Services,90736,84971747.76
odisha,2020,3,Others,114805,56087156.19
odisha,2020,1,Peer-to-peer payments,27110930,82863844732
odisha,2020,1,Merchant payments,13269709,5738217250
odisha,2020,1,Recharge & bill payments,13083524,3253609733
odisha,2020,1,Financial Services,84037,27641460.91
odisha,2020,1,Others,134107,73485022.97
odisha,2021,4,Peer-to-peer payments,107560893,3.10704E+11
odisha,2021,4,Merchant payments,99512650,63383870318
odisha,2021,4,Recharge & bill payments,26302130,10728834441
odisha,2021,4,Financial Services,133004,147526652.5
odisha,2021,4,Others,416689,286705478.5
odisha,2021,2,Peer-to-peer payments,66929109,2.08406E+11
odisha,2021,2,Merchant payments,39402607,29208847675
odisha,2021,2,Recharge & bill payments,25183699,8024323050
odisha,2021,2,Financial Services,102474,102761987
odisha,2021,2,Others,206448,122302396.2
odisha,2021,3,Peer-to-peer payments,85728576,2.51151E+11
odisha,2021,3,Merchant payments,64268830,43316348173
odisha,2021,3,Recharge & bill payments,26943670,9025674783
odisha,2021,3,Financial Services,97213,112383446.9
odisha,2021,3,Others,324385,175452005.4
odisha,2021,1,Peer-to-peer payments,54417515,1.8145E+11
odisha,2021,1,Merchant payments,38180718,25201936762
odisha,2021,1,Recharge & bill payments,18633830,6552605938
odisha,2021,1,Financial Services,87263,95064023.95
odisha,2021,1,Others,141032,97693172.73
odisha,2018,4,Peer-to-peer payments,12285028,21804268078
odisha,2018,4,Recharge & bill payments,5142124,773017649.6
odisha,2018,4,Merchant payments,3061813,682181415.9
odisha,2018,4,Financial Services,495495,55534399.31
odisha,2018,4,Others,158338,114868029.2
odisha,2018,2,Peer-to-peer payments,3989202,7621288196
odisha,2018,2,Recharge & bill payments,3307545,482823290.4
odisha,2018,2,Financial Services,472304,67829259.92
odisha,2018,2,Merchant payments,257628,213530873.4
odisha,2018,2,Others,131465,102838720.4
odisha,2018,3,Peer-to-peer payments,24472139,22029087499
odisha,2018,3,Recharge & bill payments,3886392,605721781.5
odisha,2018,3,Financial Services,836547,97292154.49
odisha,2018,3,Merchant payments,729995,275532813.4
odisha,2018,3,Others,127082,86881527.58
odisha,2018,1,Recharge & bill payments,2874109,331254466.2
odisha,2018,1,Peer-to-peer payments,2305610,4033548999
odisha,2018,1,Financial Services,323352,58099674.95
